time,lat,lon,depth,mag
8153.130162731481,-5.3002,153.7168,82800.0,4.7
8153.105824768519,-9.7175,118.1001,61000.0,4.7
8153.080423842593,5.6087,124.09,495300.0,5.5
8153.066729166666,-28.567,-178.382,33000.0,4.5
8153.055558449074,20.0585,120.9615,50600.0,4.7
8152.995071412037,-16.0122,-174.1044,110400.0,4.9
8152.896600231481,61.9421,-154.3354,0.0,4.7
8152.715433449074,-22.4494,-65.9894,258700.0,4.6
8152.354106134259,12.2528,-87.1018,88400.0,5.2
8152.217541782407,-22.3217,-174.2615,33000.0,5.0
8152.196485069444,2.5434,99.1108,170600.0,4.5
8152.18171087963,-9.3584,159.2414,5100.0,5.2
8152.116236805556,40.2523,-124.4539,15000.0,4.5
8152.011861921296,-6.5344,147.4404,67800.0,4.5
8151.910039351852,-13.264,166.6808,139000.0,4.6
8151.86427337963,-9.9511,119.2756,33000.0,4.7
8151.742855439816,-2.9162,129.1693,33000.0,4.9
8151.7222111111105,-56.539,-142.1697,10000.0,5.1
8151.471138078704,40.4722,-124.3558,22200.0,6.7
8151.320616898148,40.5102,-124.2458,20300.0,5.9
8151.2283636574075,-7.89,-74.614,189500.0,4.5
8151.098566435185,13.8026,-91.8767,68100.0,4.7
8151.059215046295,2.4027,123.077,465500.0,5.5
8151.05865787037,-2.1272,142.6592,33000.0,5.2
8151.037330324075,23.4598,94.0328,108100.0,4.6
8150.911049189815,-0.2984,123.1252,123000.0,4.8
